ADDRESS,Zip Code,phase
132 PETERSON TER,05753,pending
39 TWIN CIRS,05753,pending
4277 CASE ST,05753,pending
183 DANYOW DR,05753,pending
172 VALLEY VW,05753,pending
4290 VT ROUTE 125,05766,pending
180 BASINVIEW RD,05753,pending
117 WATER ST,05753,pending
1457 US ROUTE 7 S,05753,pending
42 OTTERSIDE CT N,05753,pending
687 PAINTER RD,05753,pending
3005 UPPER PLAINS RD,05769,pending
17 PIPER RD,05740,pending
5 OLD COLLEGE FARM RD,05753,pending
9 SCHOOL HOUSE HILL RD,05740,pending
3 WASHINGTON ST,05753,pending
5 OLD CHAPEL RD,05753,pending
2733 RIVER RD,05472,pending
10 CHIPMAN HTS,05753,pending
20 STONEGATE DR,05753,pending
18 CREEK RD,05753,pending
1008 US ROUTE 7,05769,pending
6 MERCHANTS ROW,05753,pending
2 MAIN ST,05753,pending
120 FREEMAN WAY,05753,pending
4 MURDOCK CT,05753,pending
15 SHELDON LN,05753,pending
31 EVERGREEN LN,05753,pending
16 STONEGATE DR,05753,pending
1872 UPPER PLAINS RD,05769,pending
21 DANYOW DR,05753,pending
7 COURT ST,05753,pending
19 BROOKSIDE DR,05753,pending
32 LOWER PLAINS RD,05753,pending
15 CHIPMAN HTS,05753,pending
35 COLLEGE INN RD,05766,pending
1534 PAINTER RD,05753,pending
19 FOSTER CIR,05753,pending
168 S PLEASANT ST,05753,pending
45 COLLEGE CROSS RD,05766,pending
99 SHANNON ST,05753,pending
294 WASHINGTON ST EXT,05753,pending
25 COTTAGE LN,05753,pending
3046 CASE ST,05753,pending
64 OSSIE RD,05740,pending
253 FOOTE ST,05753,pending
715 BOARDMAN ST,05753,pending
1469 DOG TEAM RD,05472,pending
2 NEDDE RD,05753,pending
1944 MUNGER ST,05753,pending
712 QUARRY RD,05753,pending
700 EXCHANGE ST,05753,pending
341 ROLLING ACRES,05753,pending
17 DWIRE CIR,05753,pending
28 KINGS ROW,05740,pending
171 LINCOLN RD,05766,pending
636 BUTTOLPH DR,05753,pending
118 VALLEY VW,05753,pending
57 N PLEASANT ST,05753,pending
5 LOCUST LN,05753,pending
15 SOUTH ST,05753,pending
96 CHATEAU RD,05753,pending
162 DANYOW DR,05753,pending
1568 HUNT RD,05472,pending
54 MAIN ST,05753,pending
5 SWANAGE CT,05753,pending
4 CONE DR,05740,pending
5 MAECLIFF CT,05753,pending
6 HARROW WAY,05753,pending
436 BUTTOLPH DR,05753,pending
12 OVERBROOK DR,05753,pending
278 ETHAN ALLEN HWY,05472,pending
13 MAECLIFF CT,05753,pending
387 CHIPMAN PARK,05753,pending
39 ORCHARD LN,05753,pending
170 MEADOW GLEN DR,05753,pending
11 DELANCEY LN,05753,pending
5 CHIPMAN HTS,05753,pending
1557 US ROUTE 7 S,05753,pending
107 SEYMOUR ST,05753,pending
36 LOWER PLAINS RD,05753,pending
35 SOUTH ST,05753,pending
32 PINEWOOD RD,05753,pending
10 HARROW WAY,05753,pending
11 OLD CHAPEL RD,05753,pending
14 OVERBROOK DR,05753,pending
22 MONARCH CT,05753,pending
10 MEADOW WAY,05753,pending
16 SPRINGSIDE RD,05753,pending
2 FORBES CIR,05753,pending
92 OTTER CREEK LN,05753,pending
267 BURNHAM DR,05753,pending
21 GEORDIES PATH,05753,pending
2260 UPPER PLAINS RD,05769,pending
36 SEMINARY ST,05753,pending
75 ADIRONDACK VW,05753,pending
719 WASHINGTON ST EXT,05753,pending
5 COURT ST,05753,pending
29 US ROUTE 7,05769,pending
89 BIRCH DR,05753,pending
112 S PLEASANT ST,05753,pending
19 LOWER PLAINS RD,05753,pending
59 PETERSON TER,05753,pending
38 MAIN ST,05753,pending
105 S MAIN ST,05753,pending
44 TWIN CIRS,05753,pending
31 LOWER PLAINS RD,05753,pending
309 PAINTER HILLS RD,05753,pending
72 GAMBREL CT,05753,pending
1 DUTTON LN,05740,pending
242 LOWER PLAINS RD,05769,pending
76 OTTER CREEK LN,05753,pending
6 SOUTH ST,05753,pending
62 OSSIE RD,05740,pending
154 CREEK RD,05753,pending
398 E MAIN ST,05740,pending
48 ROGERS RD,05753,pending
1748 DOG TEAM RD,05472,pending
2969 UPPER PLAINS RD,05769,pending
77 MARY HOGAN DR,05753,pending
38 OSSIE RD,05740,pending
1329 VT ROUTE 125,05766,pending
18 FOREST RIDGE DR,05740,pending
582 BUTTOLPH DR,05753,pending
131 LINDALE CIR,05753,pending
1217 ETHAN ALLEN HWY,05472,pending
193 WASHINGTON ST EXT,05753,pending
170 COTTAGE LN,05753,pending
2759 RIVER RD,05472,pending
95 SHELDON LN,05753,pending
117 S MAIN ST,05753,pending
34 SEMINARY ST,05753,pending
33 EVERGREEN LN,05753,pending
10 MUNSON RD,05753,pending
15 SPRINGSIDE RD,05753,pending
53 WASHINGTON ST EXT,05753,pending
19 STONEGATE DR,05753,pending
93 COURT ST,05753,pending
78 SEMINARY ST EXT,05753,pending
10 SEMINARY ST,05753,pending
319 PULP MILL BRIDGE RD,05753,pending
636 HAPPY VALLEY RD,05753,pending
4 EAST RD,05753,pending
4 STONEGATE DR,05753,pending
84 BENEDICT LN,05753,pending
74 N PLEASANT ST,05753,pending
109 SEYMOUR ST,05753,pending
375 S RIDGE DR,05753,pending
254 HAPPY VALLEY RD,05753,pending
1480 US ROUTE 7 N,05753,pending
119 PAINTER HILLS RD,05753,pending
73 PERKINS LN,05753,pending
364 CASE ST,05753,pending
290 LINDALE CIR,05753,pending
5 CASE ST,05753,pending
47 CREEK RD,05753,pending
47 LOWER PLAINS RD,05753,pending
53 HIGH ST,05753,pending
795 LOWER FOOTE ST,05753,pending
436 S RIDGE DR,05753,pending
1451 DOG TEAM RD,05472,pending
38 SEYMOUR ST EXT,05753,pending
40 TWIN CIRS,05753,pending
31 N PLEASANT ST,05753,pending
101 COURT ST,05753,pending
21 SOUTH ST,05753,pending
237 WOODLAND PARK,05753,pending
8 ELM ST,05753,pending
325 WEYBRIDGE ST,05753,pending
11 SPRINGSIDE RD,05753,pending
145 PULP MILL BRIDGE RD,05753,pending
211 MAPLE ST,05753,pending
235 ROGERS RD,05753,pending
42 COTTAGE LN,05753,pending
103 DEERFIELD LN,05753,pending
2 GRIST MILL RD,05740,pending
97 S MAIN ST,05753,pending
64 OTTERSIDE CT,05753,pending
19 SOUTH ST,05753,pending
5 BENEDICT LN,05753,pending
46 MAIN ST,05753,pending
248 COLLEGE ST,05753,pending
400 E MAIN ST,05740,pending
416 E MAIN ST,05740,pending
213 WASHINGTON ST EXT,05753,pending
89 DREW LN,05753,pending
44 COLLINS DR,05753,pending
30 MAIN ST,05753,pending
416 LOWER PLAINS RD,05769,pending
40 HATHAWAY LN,05753,pending
85 ROAD 18,05753,pending
127 SHANNON ST,05753,pending
109 COTTAGE LN,05753,pending
9 HARROW WAY,05753,pending
2482 MUNGER ST,05472,pending
38 WASHINGTON ST,05753,pending
48 OSSIE RD,05740,pending
124 ADIRONDACK VW,05753,pending
68 WASHINGTON ST EXT,05753,pending
70 FIELDS RD,05753,pending
63 SOUTH ST EXT,05753,pending
88 PETERSON TER,05753,pending
524 BUTTOLPH DR,05753,pending
970 COBBLE RD,05753,pending
29 WASHINGTON ST,05753,pending
121 S MAIN ST,05753,pending
782 WEYBRIDGE RD,05753,pending
7 BAKERY LN,05753,pending
27 TWIN CIRS,05753,pending
119 PULP MILL BRIDGE RD,05753,pending
301 E MAIN ST,05753,pending
50 COURT ST,05753,pending
21 WOODBRIDGE LN,05753,pending
108 MUNSON RD,05753,pending
25 SCHOOL HOUSE HILL RD,05740,pending
43 N PLEASANT ST,05753,pending
13 COURT ST,05753,pending
26 STAR POINT TER,05753,pending
72 DAISY LN,05753,pending
204 COLLEGE ST,05753,pending
3 BAKERY LN,05753,pending
3237 RIVER RD,05472,pending
85 DAISY LN,05753,pending
3753 US ROUTE 7 S,05753,pending
127 OAK DR,05753,pending
131 SKYLINE LN,05753,pending
855 CASE ST,05753,pending
25 BAKERY LN,05753,pending
263 FOOTE ST,05753,pending
7 OVERBROOK DR,05753,pending
1892 MUNGER ST,05753,pending
8 KINGS ROW,05740,pending
1403 DOG TEAM RD,05472,pending
1419 US ROUTE 7 N,05753,pending
1 BAKERY LN,05753,pending
32 CHIPMAN PARK,05753,pending
1 S LENO LN,05753,pending
113 S MAIN ST,05753,pending
15 SUGARWOOD CT,05753,pending
2565 UPPER PLAINS RD,05769,pending
396 E MAIN ST,05740,pending
338 EXCHANGE ST,05753,pending
3 CASE ST,05753,pending
163 SHANNON ST,05753,pending
23 KIRBY DR,05769,pending
43 OAK DR,05753,pending
18 NEDDE RD,05753,pending
804 CASE ST,05753,pending
5 LOWER PLAINS RD,05753,pending
107 SEMINARY ST EXT,05753,pending
30 SOUTH ST,05753,pending
21 FIELDS RD,05753,pending
496 COLLEGE ST,05753,pending
29 SEYMOUR ST,05753,pending
1 CONE DR,05740,pending
538 LOWER PLAINS RD,05769,pending
259 LINDALE CIR,05753,pending
4289 VT ROUTE 125,05766,pending
305 MEAD LN,05753,pending
50 OSSIE RD,05740,pending
65 SEYMOUR ST,05753,pending
315 E MAIN ST,05753,pending
251 ROGERS RD,05753,pending
51 SEMINARY ST EXT,05753,pending
48 N PLEASANT ST,05753,pending
275 KELTON DR,05472,pending
4 LITTLE POND RD,05753,pending
364 WEYBRIDGE ST,05753,pending
4 HARROW WAY,05753,pending
99 S MAIN ST,05753,pending
100 N PLEASANT ST,05753,pending
930 DOG TEAM RD,05472,pending
10 S GORHAM LN,05753,pending
17 ELM ST,05753,pending
13 WOODBRIDGE LN,05753,pending
56 HIGH ST,05753,pending
783 QUARRY RD,05753,pending
42 KESTREL LN,05753,pending
184 BIRCH DR,05753,pending
35 EVERGREEN LN,05753,pending
3 MURDOCK CT,05753,pending
392 E MAIN ST,05740,pending
1419 US ROUTE 7 S,05753,pending
66 COURT ST,05753,pending
11 ELIZABETH CT,05753,pending
776 BOARDMAN ST,05753,pending
52 SCHOOL HOUSE HILL RD,05740,pending
523 BURNHAM DR,05753,pending
3625 CASE ST,05753,pending
458 E MAIN ST,05740,pending
185 LINDALE CIR,05753,pending
6 NORTH ST,05753,pending
61 PULP MILL BRIDGE RD,05753,pending
412 E MAIN ST,05740,pending
364 CHIPMAN PARK,05753,pending
456 WEYBRIDGE ST,05753,pending
18 UPPER PLAINS RD,05753,pending
4026 MUNGER ST,05472,pending
1 HERITAGE CIR,05753,pending
3 TWIN CIRS,05753,pending
38 MAPLE ST,05753,pending
47 SEYMOUR ST,05753,pending
420 E MAIN ST,05740,pending
1479 US ROUTE 7 S,05753,pending
1311 VT ROUTE 125,05766,pending
2691 MUNGER ST,05472,pending
3 METHODIST LN,05753,pending
1468 DOG TEAM RD,05472,pending
539 AIRPORT RD,05753,pending
1859 MUNGER ST,05753,pending
4166 CASE ST,05753,pending
42 WOODLAND PARK,05753,pending
1179 US ROUTE 7 N,05753,pending
1 MAPLE CT,05740,pending
65 GREEN MOUNTAIN PL,05753,pending
14 MEADOW WAY,05753,pending
7 OLD COLLEGE FARM RD,05753,pending
411 E MAIN ST,05740,pending
49 SCHOOL HOUSE HILL RD,05740,pending
326 WEYBRIDGE ST,05753,pending
108 ORCHARD LN,05753,pending
131 FRANKLIN ST,05753,pending
23 SOUTH ST,05753,pending
36 ROCKWOOD LN,05753,pending
1193 US ROUTE 7,05769,pending
104 PORTER DR,05753,pending
275 WEYBRIDGE ST,05753,pending
289 INDUSTRIAL AVE,05753,pending
1282 PAINTER RD,05753,pending
25 PULP MILL BRIDGE RD,05753,pending
61 SEYMOUR ST,05753,pending
3757 RIVER RD,05472,pending
24 EVERGREEN LN,05753,pending
32 HIGH ST,05753,pending
17 TWIN CIRS,05753,pending
225 WILLOW LN,05472,pending
1233 VT ROUTE 125,05766,pending
5317 CASE ST,05753,pending
121 MUNGER ST,05753,pending
16 GORHAM LN,05753,pending
84 OSSIE RD,05740,pending
270 FOOTE ST,05753,pending
9 CHIPMAN HTS,05753,pending
431 E MAIN ST,05740,pending
34 EVERGREEN LN,05753,pending
7 LEDGEWOOD CT,05753,pending
1321 EXCHANGE ST,05753,pending
1258 US ROUTE 7,05769,pending
172 WHITMAN RD,05766,pending
626 HALPIN RD,05753,pending
63 DREW LN,05753,pending
350 FOOTE ST,05753,pending
11 MEADOW WAY,05753,pending
55 MIDDLE RD N,05753,pending
322 E MAIN ST,05753,pending
326 COLLEGE ST,05753,pending
144 S RIDGE DR,05753,pending
3210 CASE ST,05753,pending
899 HAPPY VALLEY RD,05753,pending
827 EXCHANGE ST,05753,pending
379 MEAD LN,05753,pending
1 S GORHAM LN,05753,pending
57 JACKSON LN,05753,pending
4170 MUNGER ST,05472,pending
1084 CASE ST,05753,pending
2372 US ROUTE 7 S,05753,pending
288 INDUSTRIAL AVE,05753,pending
3 HARROW WAY,05753,pending
920 WASHINGTON ST EXT,05753,pending
12 SEMINARY ST,05753,pending
28 OSSIE RD,05740,pending
12 EAST RD,05753,pending
475 E MAIN ST,05740,pending
248 WASHINGTON ST EXT,05753,pending
2078 US ROUTE 7 S,05753,pending
243 MEAD LN,05753,pending
367 E MAIN ST,05753,pending
34 OSSIE RD,05740,pending
45 LOWER PLAINS RD,05769,pending
21 KINGS ROW,05740,pending
1147 LOWER FOOTE ST,05753,pending
988 LOWER PLAINS RD,05769,pending
260 EXCHANGE ST,05753,pending
316 PAINTER HILLS RD,05753,pending
10 WOODBRIDGE LN,05753,pending
22 MERCHANTS ROW,05753,pending
18 FOSTER CIR,05753,pending
5 WILLARD ST,05753,pending
289 WILLOW LN,05472,pending
517 S MUNGER ST,05753,pending
1839 UPPER PLAINS RD,05769,pending
212 BURNHAM DR,05753,pending
1 WOODBRIDGE LN,05753,pending
472 E MAIN ST,05740,pending
283 BURNHAM DR,05753,pending
3819 RIVER RD,05472,pending
29 MIDDLE SEYMOUR ST,05753,pending
97 US ROUTE 7,05769,pending
2896 US ROUTE 7 S,05753,pending
3749 US ROUTE 7 S,05753,pending
255 WOODLAND PARK,05753,pending
15 EAST RD,05753,pending
2707 UPPER PLAINS RD,05769,pending
191 BURNHAM DR,05753,pending
12 TWIN CIRS,05753,pending
188 DANYOW DR,05753,pending
117 WEYBRIDGE ST,05753,pending
711 WEYBRIDGE ST,05753,pending
296 BEAVER POND RD,05769,pending
71 OSSIE RD,05740,pending
489 COLLEGE ST,05753,pending
65 OTTERSIDE CT,05753,pending
5 TWIN CIRS,05753,pending
1329 DOG TEAM RD,05472,pending
504 WASHINGTON ST EXT,05753,pending
20 GORHAM LN,05753,pending
898 LINCOLN RD,05766,pending
3 STONEGATE DR,05753,pending
110 CHARLES AVE,05753,pending
24 OAK DR,05753,pending
293 CHIPMAN PARK,05753,pending
428 E MAIN ST,05740,pending
125 S MAIN ST,05753,pending
1003 MUNGER ST,05753,pending
142 ROGERS RD,05753,pending
566 WEYBRIDGE ST,05753,pending
3869 CASE ST,05753,pending
24 SOUTH ST,05753,pending
81 COURT ST,05753,pending
551 MUNGER ST,05753,pending
535 ETHAN ALLEN HWY,05472,pending
26 PAINTER HILLS RD,05753,pending
14 TWIN CIRS,05753,pending
231 PLAINS RD,05769,pending
44 KESTREL LN,05753,pending
116 PLEASANT VIEW TER,05753,pending
409 E MAIN ST,05740,pending
4220 CASE ST,05753,pending
64 PERKINS LN,05753,pending
122 BIRCH DR,05753,pending
58 N PLEASANT ST,05753,pending
68 S PLEASANT ST,05753,pending
66 N PLEASANT ST,05753,pending
21 GORHAM LN,05753,pending
255 SEYMOUR ST EXT,05753,pending
7 MAHADY CT,05753,pending
411 AIRPORT RD,05753,pending
114 S VILLAGE GRN,05753,pending
4590 MUNGER ST,05472,pending
1391 VT ROUTE 125,05766,pending
356 WASHINGTON ST EXT,05753,pending
794 DOG TEAM RD,05472,pending
36 MAIN ST,05753,pending
1223 US ROUTE 7 S,05753,pending
56 COLLEGE ST,05753,pending
31 SEYMOUR ST,05753,pending
413 HALPIN RD,05753,pending
209 HAPPY VALLEY RD,05753,pending
156 S VILLAGE GRN,05753,pending
16 WOODBRIDGE LN,05753,pending
28 FEED MILL LN,05753,pending
390 E MAIN ST,05740,pending
688 WEYBRIDGE ST,05753,pending
4029 CASE ST,05753,pending
51 NATURAL TPKE,05766,pending
129 ADIRONDACK VW,05753,pending
91 COURT ST,05753,pending
118 THREE MILE BRIDGE RD,05753,pending
5471 CASE ST,05753,pending
59 MAIN ST,05753,pending
76 COURT ST,05753,pending
1134 US ROUTE 7,05769,pending
28 HIGH ST,05753,pending
122 S RIDGE DR,05753,pending
28 GORHAM LN,05753,pending
635 OLD TOWN RD,05766,pending
29 N PLEASANT ST,05753,pending
8 OSSIE RD,05740,pending
276 WILLOW LN,05472,pending
7 BROOKSIDE DR,05753,pending
4614 CASE ST,05753,pending
33 TWIN CIRS,05753,pending
157 PAINTER HILLS RD,05753,pending
16 PERKINS LN,05753,pending
229 DAISY LN,05753,pending
36 TWIN CIRS,05753,pending
133 LINDALE CIR,05753,pending
84 COURT ST,05753,pending
118 S MAIN ST,05753,pending
130 HAPPY VALLEY RD,05753,pending
814 MUNSON RD,05753,pending
2476 US ROUTE 7 S,05753,pending
120 PETERSON TER,05753,pending
13 COMMODORE WAY,05753,pending
1415 CASE ST,05753,pending
16 ELM ST,05753,pending
136 PULP MILL BRIDGE RD,05753,pending
5 FROG HOLLOW ALY,05753,pending
3019 MUNGER ST,05472,pending
221 LINDALE CIR,05753,pending
72 JUNIPER LN,05753,pending
29 PRINTERS ALY,05753,pending
210 MONROE ST,05753,pending
66 OTTERSIDE CT,05753,pending
337 BURNHAM DR,05753,pending
72 SEMINARY ST EXT,05753,pending
218 S RIDGE DR,05753,pending
279 AIRPORT RD,05753,pending
167 HEPBURN RD,05753,pending
80 SARAHS WAY,05753,pending
153 COLONIAL DR,05753,pending
52 OTTERSIDE CT,05753,pending
11 WOODLAND PARK,05753,pending
430 E MAIN ST,05740,pending
399 E MAIN ST,05740,pending
1129 US ROUTE 7 S,05753,pending
1646 CASE ST,05753,pending
7 SEYMOUR ST,05753,pending
3703 CASE ST,05753,pending
39 WATER ST,05753,pending
4343 VT ROUTE 125,05766,pending
450 E MAIN ST,05740,pending
1 FRED JOHNSON CIR,05740,pending
12 LITTLE POND RD,05753,pending
11 WILLARD ST,05753,pending
4256 MUNGER ST,05472,pending
188 SHANNON ST,05753,pending
404 RIDGELINE RD,05753,pending
364 WOODLAND PARK,05753,pending
65 GARDINER CLOSE,05753,pending
99 US ROUTE 7,05769,pending
3411 CASE ST,05753,pending
56 COTTAGE LN,05753,pending
4 OVERBROOK DR,05753,pending
6 TWIN CIRS,05753,pending
182 MORNINGSIDE DR,05753,pending
50 SCHOOL HOUSE HILL RD,05740,pending
5 BROOKSIDE DR,05753,pending
11 JACKSON LN,05753,pending
2905 UPPER PLAINS RD,05769,pending
1195 DOG TEAM RD,05472,pending
62 SEYMOUR ST,05753,pending
4 SWANAGE CT,05753,pending
37 EVERGREEN LN,05753,pending
127 WATER ST,05753,pending
38 EVERGREEN LN,05753,pending
141 WEYBRIDGE ST,05753,pending
53 WEYBRIDGE ST,05753,pending
128 MEAD LN,05753,pending
1 OVERBROOK DR,05753,pending
55 SEYMOUR ST,05753,pending
540 WEYBRIDGE ST,05753,pending
30 N PLEASANT ST,05753,pending
127 WEYBRIDGE ST,05753,pending
14 NEDDE RD,05753,pending
2595 MUNGER ST,05472,pending
97 ADIRONDACK VW,05753,pending
79 COURT ST,05753,pending
381 EXCHANGE ST,05753,pending
106 KESTREL LN,05753,pending
21 EVERGREEN LN,05753,pending
4 BROOKSIDE DR,05753,pending
79 GREY LEDGE RD,05753,pending
998 QUARRY RD,05753,pending
1741 US ROUTE 7 S,05753,pending
9 KINGS ROW,05740,pending
120 DAISY LN,05753,pending
38 ORCHARD LN,05753,pending
3 JAYNE CT,05753,pending
34 N PLEASANT ST,05753,pending
4431 CASE ST,05753,pending
183 INDUSTRIAL AVE,05753,pending
200 BUTTERNUT RIDGE DR,05753,pending
1731 UPPER PLAINS RD,05769,pending
20 SEYMOUR ST,05753,pending
12 FOREST RIDGE DR,05740,pending
66 SEYMOUR ST EXT,05753,pending
58 EXCHANGE ST,05753,pending
1678 CASE ST,05753,pending
1209 CASE ST,05753,pending
7 DUANE CT,05753,pending
743 QUARRY RD,05753,pending
118 MORNINGSIDE DR,05753,pending
37 OSSIE RD,05740,pending
341 WEYBRIDGE ST,05753,pending
26 PINEWOOD RD,05753,pending
90 HILLCREST RD,05753,pending
51 OTTERSIDE CT,05753,pending
57 MORGAN HORSE FARM RD,05753,pending
76 PETERSON TER,05753,pending
2030 QUARRY RD,05753,pending
180 FOOTE ST,05753,pending
8 FORBES CIR,05753,pending
95 S MAIN ST,05753,pending
127 BUTTERNUT RIDGE DR,05753,pending
78 MEADOW GLEN DR,05753,pending
999 DOG TEAM RD,05472,pending
228 HALPIN RD,05753,pending
4 N BRANCH RD,05740,pending
16 LITTLE POND RD,05753,pending
211 CREEK RD,05753,pending
785 COLLEGE ST,05753,pending
547 LOWER PLAINS RD,05769,pending
57 DANYOW DR,05753,pending
49 LOWER PLAINS RD,05753,pending
638 WEYBRIDGE ST,05753,pending
121 CREEK RD,05753,pending
305 COURT ST,05753,pending
52 SEMINARY ST EXT,05753,pending
800 US ROUTE 7 S,05753,pending
69 SEYMOUR ST,05753,pending
32 N LENO LANE EXT,05753,pending
9 STONEGATE DR,05753,pending
107 BUTTERNUT RIDGE DR,05753,pending
37 PULP MILL BRIDGE RD,05753,pending
12 ELM ST,05753,pending
47 COURT ST,05753,pending
106 COLLEGE CROSS RD,05766,pending
33 SEYMOUR ST,05753,pending
556 WASHINGTON ST EXT,05753,pending
852 LOWER FOOTE ST,05753,pending
148 PETERSON TER,05753,pending
669 WEYBRIDGE ST,05753,pending
3284 CASE ST,05753,pending
53 COURT ST,05753,pending
213 BIRCHARD PARK,05753,pending
97 S PLEASANT ST,05753,pending
609 PAINTER RD,05753,pending
91 OLD PASTURE LN,05753,pending
2878 UPPER PLAINS RD,05769,pending
1 N BRANCH RD,05740,pending
3 GORHAM LN,05753,pending
2 HERITAGE CIR,05753,pending
150 BURNHAM DR,05753,pending
1469 EXCHANGE ST,05753,pending
889 US ROUTE 7 S,05753,pending
108 LINDALE CIR,05753,pending
162 DEER MEADOW DR,05753,pending
200 PAINTER HILLS RD,05753,pending
14 LITTLE POND RD,05753,pending
465 WASHINGTON ST EXT,05753,pending
25 LINCOLN RD,05766,pending
4 SCHOOL HOUSE HILL RD,05740,pending
2 LANTERN LN,05753,pending
111 SKYLINE LN,05753,pending
6 GRIST MILL RD,05740,pending
116 S MAIN ST,05753,pending
3 S LENO LN,05753,pending
38 LOWER PLAINS RD,05753,pending
14 STONEGATE DR,05753,pending
476 US ROUTE 7 N,05753,pending
217 CHIPMAN PARK,05753,pending
76 S PLEASANT ST,05753,pending
386 WASHINGTON ST EXT,05753,pending
402 BUTTOLPH DR,05753,pending
32 COMMODORE WAY,05753,pending
17 SCHOOL HOUSE HILL RD,05740,pending
659 HALPIN RD,05753,pending
3402 CASE ST,05753,pending
520 EXCHANGE ST,05753,pending
56 COURT ST,05753,pending
2 BROOKSIDE DR,05753,pending
4311 VT ROUTE 125,05766,pending
73 BUTTERNUT RIDGE DR,05753,pending
400 HALLADAY RD,05753,pending
287 AIRPORT RD,05753,pending
7 FROG HOLLOW ALY,05753,pending
200 BASINVIEW RD,05753,pending
84 FEED MILL LN,05753,pending
450 QUARRY RD,05753,pending
3333 CASE ST,05753,pending
195 BASINVIEW RD,05753,pending
53 N PLEASANT ST,05753,pending
360 LINDALE CIR,05753,pending
294 BEAVER POND RD,05769,pending
15 SYDNEY WAY,05753,pending
5 DUANE CT,05753,pending
154 OLD PASTURE LN,05753,pending
50 BENEDICT LN,05753,pending
464 EXCHANGE ST,05753,pending
30 HIGH ST,05753,pending
126 CHARLES AVE,05753,pending
152 MAPLE ST,05753,pending
225 EXCHANGE ST,05753,pending
433 BUTTOLPH DR,05753,pending
37 COLLEGE INN RD,05766,pending
1032 PAINTER RD,05753,pending
51 FRANKLIN ST,05753,pending
40 HIGH ST,05753,pending
103 PULP MILL BRIDGE RD,05753,pending
109 S MUNGER ST,05753,pending
19 ELM ST,05753,pending
28 DOW FARM LN,05753,pending
2376 CASE ST,05753,pending
111 HAPPY VALLEY RD,05753,pending
173 COURT ST,05753,pending
20 KINGS ROW,05740,pending
115 PETERSON TER,05753,pending
36 EVERGREEN LN,05753,pending
56 OSSIE RD,05740,pending
154 DELANCEY LN,05753,pending
8 WOODBRIDGE LN,05753,pending
46 ROAD 18,05753,pending
167 RIVER RD,05472,pending
74 OAK DR,05753,pending
209 LINDALE CIR,05753,pending
13 CHIPMAN HTS,05753,pending
13 MONARCH CT,05753,pending
487 HAPPY VALLEY RD,05753,pending
397 E MAIN ST,05740,pending
54 OTTER CREEK LN,05753,pending
329 WOODLAND PARK,05753,pending
82 SEMINARY ST EXT,05753,pending
12 LINDALE CIR,05753,pending
74 COURT ST,05753,pending
3512 MUNGER ST,05472,pending
76 LINDALE CIR,05753,pending
18 KINGS ROW,05740,pending
256 CHIPMAN PARK,05753,pending
3 CHURCH ST,05740,pending
99 WILSON RD,05753,pending
6 CONE DR,05740,pending
293 US ROUTE 7,05769,pending
29 QUARRY RD,05753,pending
58 COLONIAL DR,05753,pending
27 LOWER PLAINS RD,05753,pending
4180 VT ROUTE 125,05766,pending
1772 HUNT RD,05472,pending
29 EVERGREEN LN,05753,pending
3091 UPPER PLAINS RD,05769,pending
20 COLONIAL DR,05753,pending
